# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20241201-20241231
# ----------------------------------------

,Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
Page path and screen class,First user campaign,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits
/adult-learner/course-detail/NYP-HSSP14/specialist-diploma-in-clinical-education,(organic),91,34,86,22,106,100,1.06,89.43565928,0.21,56,91,34,86,22,106,100,1.06,89.43565928,0.21,56
/adult-learner/course-detail/NYP-BMSP13/specialist-diploma-in-human-resource-management,(direct),90,20,90,25,128,121,1.0578512396694215,117.06482873553719,0.19008264462809918,67,90,20,90,25,128,121,1.0578512396694215,117.06482873553719,0.19008264462809918,67
/adult-learner/course-detail/NYP-EGDP05/diploma-in-engineering-mechatronics,(organic),88,26,88,29,113,100,1.13,139.23677269,0.13,63,88,26,88,29,113,100,1.13,139.23677269,0.13,63
/adult-learner/course-types/work-study-certificates,(direct),88,14,88,28,110,101,1.0891089108910892,68.10033767326733,0.0891089108910891,29,88,14,88,28,110,101,1.0891089108910892,68.10033767326733,0.0891089108910891,29
/adult-learner/funding/incentives,(organic),88,18,87,31,107,97,1.1030927835051547,55.94482334020619,0.1134020618556701,49,88,18,87,31,107,97,1.1030927835051547,55.94482334020619,0.1134020618556701,49
/adult-learner/course-detail/NYP-ITSP12/specialist-diploma-in-applied-artificial-intelligence,(direct),87,5,87,31,106,102,1.0392156862745099,130.7522765,0.058823529411764705,36,87,5,87,31,106,102,1.0392156862745099,130.7522765,0.058823529411764705,36
/adult-learner/course-detail/NYP-EGDP07/diploma-in-engineering-public-transport-operations,(direct),86,59,86,9,98,90,1.0888888888888888,30.173668355555552,0.3,45,86,59,86,9,98,90,1.0888888888888888,30.173668355555552,0.3,45
/adult-learner/course-types/work-study-post-diplomas,(referral),86,70,84,16,125,111,1.1261261261261262,67.8459985135135,0.22522522522522523,47,86,70,84,16,125,111,1.1261261261261262,67.8459985135135,0.22522522522522523,47
/adult-learner/course-detail/NYP-CLDP01/diploma-in-applied-science-food-technology,(organic),85,14,83,37,112,101,1.108910891089109,134.25586429702972,0.13861386138613863,45,85,14,83,37,112,101,1.108910891089109,134.25586429702972,0.13861386138613863,45
/adult-learner/funding/financial-matters-assistance,(direct),85,21,83,32,104,96,1.0833333333333333,107.63523851041667,0.2708333333333333,61,85,21,83,32,104,96,1.0833333333333333,107.63523851041667,0.2708333333333333,61
/adult-learner/find-a-course,2025S1-sbm-acet,81,0,81,17,202,97,2.082474226804124,96.58986545360824,0.09278350515463918,44,81,0,81,17,202,97,2.082474226804124,96.58986545360824,0.09278350515463918,44
/adult-learner/course-detail/NYP-BMSP21/specialist-diploma-in-hr-analytics-and-digitalisation,(direct),79,21,78,23,111,107,1.0373831775700935,92.98306352336449,0.205607476635514,52,79,21,78,23,111,107,1.0373831775700935,92.98306352336449,0.205607476635514,52
/adult-learner/course-types/post-diploma-programmes/design-media,(direct),79,11,79,15,93,85,1.0941176470588236,42.62860535294118,0.058823529411764705,14,79,11,79,15,93,85,1.0941176470588236,42.62860535294118,0.058823529411764705,14
/adult-learner/course-detail/NYP-BMDP04/diploma-in-business-practice-customer-relationship-and-service-management,(direct),78,3,77,28,124,123,1.008130081300813,71.11078508943089,0.1951219512195122,66,78,3,77,28,124,123,1.008130081300813,71.11078508943089,0.1951219512195122,66
/adult-learner/course-detail/NYP-HSAP11/advanced-diploma-in-nursing-management,(organic),78,42,77,17,98,86,1.1395348837209303,70.96359870930233,0.13953488372093023,37,78,42,77,17,98,86,1.1395348837209303,70.96359870930233,0.13953488372093023,37
/adult-learner/course-types/recommended/green-economy,(organic),78,10,78,30,96,84,1.1428571428571428,51.69516467857143,0.047619047619047616,14,78,10,78,30,96,84,1.1428571428571428,51.69516467857143,0.047619047619047616,14
/adult-learner/course-detail/NYP-WSCC11_804/wsq-certificate-in-food-services-pastry-and-baking,(organic),77,66,76,9,99,91,1.0879120879120878,108.9357452087912,0.27472527472527475,66,77,66,76,9,99,91,1.0879120879120878,108.9357452087912,0.27472527472527475,66
