# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
# Corp Site Adult Learner,,,,,,,,,,,,,,,,,,,,,,
# Copy of CET Campaign Results-Free form 1,,,,,,,,,,,,,,,,,,,,,,
# 20250101-20250430,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,
Page path and screen class,First user campaign,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,
/adult-learner/course-detail/NYP-CB1038/machine-learning-in-finance,(organic),14,3,14,4,16,16,1,152.8539854,0.0625,7,14,3,14,4,16,16,1,152.8539854,0.0625,7,
/adult-learner/course-detail/NYP-CB1310/digital-video-production,cet-q1-2025,14,0,14,6,17,17,1,135.6479469,0.058823529,10,14,0,14,6,17,17,1,135.6479469,0.058823529,10,
/adult-learner/course-detail/NYP-CB1334/digital-marketing,cet-q1-2025,14,0,14,7,15,15,1,74.09749993,0.066666667,4,14,0,14,7,15,15,1,74.09749993,0.066666667,4,
/adult-learner/course-detail/NYP-CB1570/how-to-create-a-unique-business,(organic),14,3,14,5,17,16,1.0625,109.6574226,0.125,8,14,3,14,5,17,16,1.0625,109.6574226,0.125,8,
/adult-learner/course-detail/NYP-CB241011/sustainability-at-our-core-uncovering-esg-investing,cet-q1-2025,14,0,14,2,15,14,1.071428571,28.60081071,0,3,14,0,14,2,15,14,1.071428571,28.60081071,0,3,
/adult-learner/course-detail/NYP-CE1535/build-mobile-apps-with-no-code-platform,(organic),14,6,14,5,14,14,1,226.5579376,0.142857143,9,14,6,14,5,14,14,1,226.5579376,0.142857143,9,
/adult-learner/course-detail/NYP-CE231016/9-day-precision-engineering-assessment-and-reskilling-lab-pearl-basic-metrology-and-interpretation-of-drawing,(organic),14,7,13,4,17,16,1.0625,32.17828863,0.1875,10,14,7,13,4,17,16,1.0625,32.17828863,0.1875,10,
/adult-learner/course-detail/NYP-CH0529/living-well-designing-an-elderly-and-dementia-inclusive-smart-environment,cet-q1-2025,14,0,14,3,14,14,1,30.675406,0,4,14,0,14,3,14,14,1,30.675406,0,4,
/adult-learner/course-detail/NYP-CI241004/project-management-professional-synchronous-e-learning,cet-q1-2025,14,0,14,3,20,21,0.952380952,101.0124365,0.095238095,9,14,0,14,3,20,21,0.952380952,101.0124365,0.095238095,9,
/adult-learner/course-detail/NYP-CI5834/data-analytics-workshop,(organic),14,5,14,2,18,14,1.285714286,87.31371893,0.071428571,4,14,5,14,2,18,14,1.285714286,87.31371893,0.071428571,4,
/adult-learner/course-detail/NYP-CL1300/understanding-the-immune-system-and-how-medication-interacts-with-it-synchronous-elearning,cet-q1-2025,14,0,14,3,14,15,0.933333333,124.1724269,0.066666667,6,14,0,14,3,14,15,0.933333333,124.1724269,0.066666667,6,
/adult-learner/course-detail/NYP-CL240005/food-safety-and-cold-chain-management,(referral),14,14,14,0,14,14,1,17.84553479,0.214285714,14,14,14,14,0,14,14,1,17.84553479,0.214285714,14,
/adult-learner/course-detail/NYP-CL240007/science-behind-sourdough-bread,cet-q1-2025,14,0,14,4,14,15,0.933333333,16.66949193,0.066666667,5,14,0,14,4,14,15,0.933333333,16.66949193,0.066666667,5,
/adult-learner/course-detail/NYP-CX1287/harnessing-design-thinking-for-innovation,cet-q1-2025#digital-marketing,14,0,14,3,15,15,1,19.9179242,0,4,14,0,14,3,15,15,1,19.9179242,0,4,
/adult-learner/course-detail/NYP-CX1306/video-editing-made-easy-with-smartphone,cet-q1-2025,14,0,14,2,16,14,1.142857143,55.70149907,0,5,14,0,14,2,16,14,1.142857143,55.70149907,0,5,
/adult-learner/course-detail/NYP-DXSP03/specialist-diploma-in-service-experience-design-and-innovation,(not set),14,7,14,2,22,17,1.294117647,167.2092153,0.294117647,9,14,7,14,2,22,17,1.294117647,167.2092153,0.294117647,9,
/adult-learner/course-detail/NYP-DXSP04/specialist-diploma-in-augmented-reality-and-virtual-reality,(not set),14,11,14,2,17,16,1.0625,59.85210456,0.4375,13,14,11,14,2,17,16,1.0625,59.85210456,0.4375,13,
/adult-learner/course-detail/NYP-EG901W/apply-additive-manufacturing-technology-pe-sf,(organic),14,4,14,5,16,14,1.142857143,31.62184986,0.285714286,8,14,4,14,5,16,14,1.142857143,31.62184986,0.285714286,8,
/adult-learner/course-detail/NYP-EGDP04/diploma-in-engineering-aerospace-manufacturing,(referral),14,0,14,5,20,17,1.176470588,61.55792624,0.058823529,5,14,0,14,5,20,17,1.176470588,61.55792624,0.058823529,5,
/adult-learner/course-detail/NYP-EGSP21/specialist-diploma-in-carbon-management-for-sustainability-reporting,(referral),14,8,14,9,35,30,1.166666667,212.9803224,0.2,17,14,8,14,9,35,30,1.166666667,212.9803224,0.2,17,
/adult-learner/course-detail/NYP-EGSPA4/post-diploma-certificate-in-sustainability-reporting-and-esg-data-management-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,(not set),14,0,14,6,20,16,1.25,80.53080356,0,6,14,0,14,6,20,16,1.25,80.53080356,0,6,
/adult-learner/course-detail/NYP-HSDP01/diploma-in-health-sciences-paramedicine,2024S2-sbm-acet,14,0,14,6,18,16,1.125,54.62940938,0.0625,6,14,0,14,6,18,16,1.125,54.62940938,0.0625,6,
/adult-learner/course-detail/NYP-ITDP04/diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,2025S1-sbm-acet,14,1,14,6,17,16,1.0625,74.92508831,0,11,14,1,14,6,17,16,1.0625,74.92508831,0,11,
/adult-learner/course-detail/NYP-ITSP11/specialist-diploma-in-agile-solutioning-and-devsecops,(not set),14,0,14,6,20,19,1.052631579,121.4374557,0.157894737,10,14,0,14,6,20,19,1.052631579,121.4374557,0.157894737,10,
/adult-learner/course-detail/NYP-ITSP12/specialist-diploma-in-applied-artificial-intelligence-pcm,(referral),14,5,14,6,23,22,1.045454545,361.9183799,0.136363636,12,14,5,14,6,23,22,1.045454545,361.9183799,0.136363636,12,
/adult-learner/course-detail/NYP-ITSPA1/post-diploma-certificate-in-business-analytics-part-of-specialist-diploma-in-business-and-big-data-analytics,(referral),14,4,14,9,15,16,0.9375,73.870258,0.0625,7,14,4,14,9,15,16,0.9375,73.870258,0.0625,7,
/adult-learner/course-detail/NYP-JC1A20/mentoring-for-the-workplace,cet-q1-2025#personal-development,14,0,14,2,24,18,1.333333333,47.74688633,0.111111111,5,14,0,14,2,24,18,1.333333333,47.74688633,0.111111111,5,
/adult-learner/course-detail/NYP-SI4024_040/ecommerce-sell-on-carousell-classroom-facilitated-asynchronous-e-learning,(organic),14,0,14,8,15,16,0.9375,112.2078284,0.0625,6,14,0,14,8,15,16,0.9375,112.2078284,0.0625,6,
/adult-learner/course-detail/NYP-SI4024_043/sustainability-everyday-reuse-reduce-and-recycle-plus-learn-mobile-photography-with-ecommerce-tips-classroom-facilitated-asynchronous-e-learning,(direct),14,6,14,2,14,14,1,10.09347579,0,4,14,6,14,2,14,14,1,10.09347579,0,4,
/adult-learner/course-detail/NYP-SI4025_018/social-and-influencer-marketing-drive-conversions-and-optimise-returns-classroom-facilitated,cet-q1-2025,14,0,14,4,14,14,1,13.53874721,0,2,14,0,14,4,14,14,1,13.53874721,0,2,
/adult-learner/course-detail/NYP-SI4047_003/social-commerce-boost-awareness-and-engagement-to-drive-your-business-growth-part-1-classroom-facilitated-practical-training-asynchronous-e-learning,(organic),14,0,14,7,18,17,1.058823529,76.957872,0,2,14,0,14,7,18,17,1.058823529,76.957872,0,2,
/adult-learner/course-detail/NYP-WSCP31_001/food-safety-course-level-4,(organic),14,9,14,6,17,16,1.0625,7.5547295,0.375,10,14,9,14,6,17,16,1.0625,7.5547295,0.375,10,
/adult-learner/course-detail/NYP-WSCV01_015/savoury-vietnamese-delights,(organic),14,1,14,5,15,14,1.071428571,49.996737,0,1,14,1,14,5,15,14,1.071428571,49.996737,0,1,
/adult-learner/course-detail/NYP-WSCV02_007/macaron,(organic),14,2,13,4,15,14,1.071428571,20.04937321,0.214285714,8,14,2,13,4,15,14,1.071428571,20.04937321,0.214285714,8,
/adult-learner/course-detail/NYP-WSCV02_007/macaron,cet-q1-2025,14,0,14,3,15,14,1.071428571,46.09397643,0,2,14,0,14,3,15,14,1.071428571,46.09397643,0,2,
/adult-learner/course-detail/NYP-WSQC06_001/pwm-retail-customer-experience-management-sf-senior-associate-classroom-facilitated,cet-q1-2025,14,0,14,5,20,16,1.25,53.11294844,0.125,4,14,0,14,5,20,16,1.25,53.11294844,0.125,4,
/adult-learner/course-detail/NYP-WSQV01_001/service-excellence-sf-associate,cet-q1-2025,14,0,14,2,15,14,1.071428571,87.34804057,0,4,14,0,14,2,15,14,1.071428571,87.34804057,0,4,
/adult-learner/course-types/brown-bag-learning,(organic),14,1,14,4,17,15,1.133333333,510.256769,0.066666667,4,14,1,14,4,17,15,1.133333333,510.256769,0.066666667,4,
/adult-learner/find-a-course,1.20218E+17,14,0,14,2,33,14,2.357142857,67.85941793,0.071428571,5,14,0,14,2,33,14,2.357142857,67.85941793,0.071428571,5,
/adult-learner/funding/incentives,2025S1-sbm-acet,14,0,14,4,15,15,1,49.13947753,0.066666667,4,14,0,14,4,15,15,1,49.13947753,0.066666667,4,
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,(not set),13,0,13,4,15,15,1,180.1808517,0,5,13,0,13,4,15,15,1,180.1808517,0,5,
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,oh2025,13,0,13,6,18,16,1.125,160.2988365,0,12,13,0,13,6,18,16,1.125,160.2988365,0,12,
/adult-learner/course-detail/NYP-CB0408/growing-wealth,(organic),13,0,13,4,13,14,0.928571429,126.6645766,0,0,13,0,13,4,13,14,0.928571429,126.6645766,0,0,
/adult-learner/course-detail/NYP-CB1525/how-marketers-can-win-with-gen-z,2025S1-sbm-acet,13,0,13,1,13,14,0.928571429,11.10048214,0,7,13,0,13,1,13,14,0.928571429,11.10048214,0,7,
/adult-learner/course-detail/NYP-CB231018/the-economics-of-supply-management-in-the-sharing-economy-synchronous-elearning,(organic),13,6,13,5,15,14,1.071428571,42.95621336,0.285714286,10,13,6,13,5,15,14,1.071428571,42.95621336,0.285714286,10,
/adult-learner/course-detail/NYP-CE1142/digital-world-of-3d-printing,(organic),13,9,13,1,13,13,1,111.9301542,0.153846154,9,13,9,13,1,13,13,1,111.9301542,0.153846154,9,
/adult-learner/course-detail/NYP-CE231001/building-artificial-intelligence-ai-applications-from-end-to-end-classroom-and-synchronous-e-learning,cet-q1-2025#cybersecurity,13,0,13,5,14,14,1,26.37441629,0,2,13,0,13,5,14,14,1,26.37441629,0,2,
/adult-learner/course-detail/NYP-CE231002/sustainability-101-for-the-green-economy,(referral),13,9,13,4,14,17,0.823529412,31.277184,0.235294118,9,13,9,13,4,14,17,0.823529412,31.277184,0.235294118,9,
/adult-learner/course-detail/NYP-CE241002/microsoft-excel-for-workplace,(referral),13,11,13,2,17,15,1.133333333,73.56136507,0,13,13,11,13,2,17,15,1.133333333,73.56136507,0,13,
/adult-learner/course-detail/NYP-CE241002/microsoft-excel-for-workplace,cet-q1-2025#personal-development,13,0,13,1,16,13,1.230769231,20.24548154,0,4,13,0,13,1,16,13,1.230769231,20.24548154,0,4,
/adult-learner/course-detail/NYP-CE246001/ai-roadmapping-for-companies-and-enterprises,cet-q1-2025,13,0,13,1,14,13,1.076923077,20.29987223,0,3,13,0,13,1,14,13,1.076923077,20.29987223,0,3,
/adult-learner/course-detail/NYP-CH231004/leading-self-in-organisations,cet-q1-2025,13,0,13,3,13,13,1,21.81237146,0,1,13,0,13,3,13,13,1,21.81237146,0,1,
/adult-learner/course-detail/NYP-CH231004/leading-self-in-organisations,cet-q1-2025#personal-development,13,0,13,3,15,13,1.153846154,26.14805808,0,4,13,0,13,3,15,13,1.153846154,26.14805808,0,4,
/adult-learner/course-detail/NYP-CI1368/data-science-for-power-users,(direct),13,1,13,6,19,18,1.055555556,281.0507094,0.055555556,7,13,1,13,6,19,18,1.055555556,281.0507094,0.055555556,7,
/adult-learner/course-detail/NYP-CI231001/the-international-council-of-e-commerce-consultants-ec-council-certified-threat-intelligence-analyst-ctia,(referral),13,12,13,2,16,15,1.066666667,43.50891607,0.333333333,13,13,12,13,2,16,15,1.066666667,43.50891607,0.333333333,13,
/adult-learner/course-detail/NYP-CI241001/applied-generative-artificial-intelligence-real-world-project-development,(referral),13,4,13,6,17,18,0.944444444,153.1827728,0.111111111,10,13,4,13,6,17,18,0.944444444,153.1827728,0.111111111,10,
/adult-learner/course-detail/NYP-CI241004/project-management-professional-synchronous-e-learning,(referral),13,5,12,6,19,22,0.863636364,82.06458045,0.454545455,13,13,5,12,6,19,22,0.863636364,82.06458045,0.454545455,13,
/adult-learner/course-detail/NYP-CL1249/good-manufacturing-practices-gmp-what-you-need-to-know,cet-q1-2025,13,0,13,5,13,14,0.928571429,46.34120086,0.071428571,5,13,0,13,5,13,14,0.928571429,46.34120086,0.071428571,5,
/adult-learner/course-detail/NYP-CL240005/food-safety-and-cold-chain-management,cet-q1-2025,13,0,13,8,17,14,1.214285714,194.8170539,0.142857143,9,13,0,13,8,17,14,1.214285714,194.8170539,0.142857143,9,
/adult-learner/course-detail/NYP-CL241001/reducing-ghg-emissions-through-energy-management-and-audit,cet-q1-2025#sustainability,13,0,13,3,14,14,1,55.873266,0.071428571,7,13,0,13,3,14,14,1,55.873266,0.071428571,7,
/adult-learner/course-detail/NYP-CX2006/empathy-driven-customer-experience,(direct),13,4,13,5,23,21,1.095238095,118.0779358,0.380952381,11,13,4,13,5,23,21,1.095238095,118.0779358,0.380952381,11,
/adult-learner/course-detail/NYP-CX241002/user-experience-for-everyone,(organic),13,0,13,5,18,14,1.285714286,46.92885264,0.071428571,7,13,0,13,5,18,14,1.285714286,46.92885264,0.071428571,7,
/adult-learner/course-detail/NYP-CX241003/storytelling-using-generative-artificial-intelligence,(not set),13,0,13,8,17,19,0.894736842,132.7705913,0.105263158,5,13,0,13,8,17,19,0.894736842,132.7705913,0.105263158,5,
/adult-learner/course-detail/NYP-DXSP01/specialist-diploma-in-smart-project-and-facilities-management,(not set),13,8,13,3,15,13,1.153846154,271.2175849,0.230769231,11,13,8,13,3,15,13,1.153846154,271.2175849,0.230769231,11,
/adult-learner/course-detail/NYP-DXSP03/specialist-diploma-in-service-experience-design-and-innovation,1.20218E+17,13,0,8,6,16,14,1.142857143,202.3162963,0.5,10,13,0,8,6,16,14,1.142857143,202.3162963,0.5,10,
/adult-learner/course-detail/NYP-DXSP06/specialist-diploma-in-digital-content-creation-for-e-commerce,1.20218E+17,13,0,9,6,15,14,1.071428571,112.075848,0.357142857,12,13,0,9,6,15,14,1.071428571,112.075848,0.357142857,12,
/adult-learner/course-detail/NYP-DXSP07/specialist-diploma-in-user-experience-design-and-management,1.20218E+17,13,1,9,8,27,21,1.285714286,73.91402743,0.333333333,21,13,1,9,8,27,21,1.285714286,73.91402743,0.333333333,21,
/adult-learner/course-detail/NYP-EG107W/apply-computer-aided-design-cad-techniques,(direct),13,2,13,8,15,15,1,52.69460973,0.133333333,3,13,2,13,8,15,15,1,52.69460973,0.133333333,3,
/adult-learner/course-detail/NYP-EG122W/apply-advanced-cnc-machining,(direct),13,3,13,6,17,19,0.894736842,42.61762126,0.263157895,11,13,3,13,6,17,19,0.894736842,42.61762126,0.263157895,11,
/adult-learner/course-detail/NYP-EGDP07/diploma-in-engineering-public-transport-operations,oh2025,13,0,13,6,15,14,1.071428571,71.59347564,0.071428571,6,13,0,13,6,15,14,1.071428571,71.59347564,0.071428571,6,
/adult-learner/course-detail/NYP-HSAF47/advanced-diploma-in-nursing-oncology-adoc1,cet-q1-2025,13,0,13,3,15,14,1.071428571,62.3814995,0,6,13,0,13,3,15,14,1.071428571,62.3814995,0,6,
/adult-learner/course-detail/NYP-HSAF52/advanced-diploma-in-nursing-perioperative-adpo1,cet-q1-2025,13,0,13,2,18,13,1.384615385,123.3136072,0,8,13,0,13,2,18,13,1.384615385,123.3136072,0,8,
/adult-learner/course-detail/NYP-ITLP01/work-study-certificate-leading-to-diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,(referral),13,1,13,8,23,18,1.277777778,48.47646389,0.055555556,6,13,1,13,8,23,18,1.277777778,48.47646389,0.055555556,6,
/adult-learner/course-detail/NYP-ITSP12/specialist-diploma-in-applied-artificial-intelligence,(referral),13,3,13,6,21,16,1.3125,221.7208643,0.1875,11,13,3,13,6,21,16,1.3125,221.7208643,0.1875,11,
/adult-learner/course-detail/NYP-JC1A31/assessing-and-reviewing-workplace-learning,cet-q1-2025,13,0,13,1,14,13,1.076923077,36.99983715,0,3,13,0,13,1,14,13,1.076923077,36.99983715,0,3,
/adult-learner/course-detail/NYP-SI4025_009/start-your-business-at-no-cost-using-affiliate-marketing-classroom-facilitated-asynchronous-e-learning,(organic),13,10,12,1,16,15,1.066666667,76.04066307,0.4,10,13,10,12,1,16,15,1.066666667,76.04066307,0.4,10,
/adult-learner/course-detail/NYP-SI7025_011/engage-customers-through-social-media-classroom-facilitated,cet-q1-2025,13,0,13,6,15,15,1,13.708415,0.066666667,6,13,0,13,6,15,15,1,13.708415,0.066666667,6,
/adult-learner/course-detail/NYP-SI7025_014/sf-series-personal-online-branding-classroom-facilitated,cet-q1-2025#digital-marketing,13,0,13,4,14,13,1.076923077,50.29898069,0.076923077,5,13,0,13,4,14,13,1.076923077,50.29898069,0.076923077,5,
/adult-learner/course-detail/NYP-SI7071_002/sf-series-personal-online-branding-classroom-facilitated,(organic),13,0,13,5,13,14,0.928571429,30.47131114,0.071428571,2,13,0,13,5,13,14,0.928571429,30.47131114,0.071428571,2,
/adult-learner/course-detail/NYP-SI7073_005/generative-ai-smarter-faster-easier-content-creation-on-designsai-classroom-facilitated,(not set),13,0,13,3,24,20,1.2,218.047587,0.15,6,13,0,13,3,24,20,1.2,218.047587,0.15,6,
/adult-learner/course-detail/NYP-SI8040_001/introduction-to-sake,cet-q1-2025,13,0,13,1,18,14,1.285714286,93.53038457,0.071428571,6,13,0,13,1,18,14,1.285714286,93.53038457,0.071428571,6,
/adult-learner/course-detail/NYP-WSCP32_008/food-safety-course-level-1,(referral),13,12,13,3,17,15,1.133333333,172.5421063,0,13,13,12,13,3,17,15,1.133333333,172.5421063,0,13,
/adult-learner/course-detail/NYP-WSCP49_002/pwm-food-services-fabrication-of-meat-and-poultry,(direct),13,2,13,1,14,13,1.076923077,4.056637077,0.076923077,2,13,2,13,1,14,13,1.076923077,4.056637077,0.076923077,2,
/adult-learner/course-detail/NYP-WSCP49_003/fabrication-of-meat-and-poultry-part-of-sctp,(direct),13,1,13,2,14,13,1.076923077,4.263636308,0,3,13,1,13,2,14,13,1.076923077,4.263636308,0,3,
/adult-learner/course-detail/NYP-WSCV01_005/advanced-cantonese-cuisine,(organic),13,0,13,6,15,16,0.9375,62.19078363,0.0625,3,13,0,13,6,15,16,0.9375,62.19078363,0.0625,3,
/adult-learner/course-detail/NYP-WSCV01_005/advanced-cantonese-cuisine,cet-q1-2025,13,0,13,4,19,18,1.055555556,48.54994694,0.055555556,4,13,0,13,4,19,18,1.055555556,48.54994694,0.055555556,4,
/adult-learner/course-detail/NYP-WSCV01_008/hawker-noodle-dishes,cet-q1-2025#personal-development,13,0,13,2,14,13,1.076923077,33.22275246,0,7,13,0,13,2,14,13,1.076923077,33.22275246,0,7,
/adult-learner/course-detail/NYP-WSCV01_013/sedaplicious-indonesian-flavours,(organic),13,0,13,6,16,16,1,46.1225375,0,3,13,0,13,6,16,16,1,46.1225375,0,3,
/adult-learner/course-types/career-transition-conversion-programmes,oh2025,13,0,13,11,31,18,1.722222222,186.0194314,0.111111111,3,13,0,13,11,31,18,1.722222222,186.0194314,0.111111111,3,
/adult-learner/course-types/post-diploma-programmes/business-management,oh2025,13,0,13,7,14,13,1.076923077,206.7868222,0,3,13,0,13,7,14,13,1.076923077,206.7868222,0,3,
/adult-learner/course-types/post-diploma-programmes/engineering,2025S1-sbm-acet,13,0,13,4,15,13,1.153846154,157.9479943,0,1,13,0,13,4,15,13,1.153846154,157.9479943,0,1,
/adult-learner/course-types/post-diploma-programmes/health-social-sciences,oh2025,13,0,13,2,16,13,1.230769231,45.06149177,0,0,13,0,13,2,16,13,1.230769231,45.06149177,0,0,
/adult-learner/course-types/post-diploma-programmes/information-technology,2025S1-sbm-acet,13,0,13,3,17,13,1.307692308,16.99492554,0,1,13,0,13,3,17,13,1.307692308,16.99492554,0,1,
/adult-learner/course-types/post-diploma-programmes/information-technology,oh2025,13,0,13,9,14,16,0.875,68.75444638,0.125,3,13,0,13,9,14,16,0.875,68.75444638,0.125,3,
/adult-learner,cet-q1-2025#personal-development,12,0,12,5,20,14,1.428571429,118.9236006,0.071428571,5,12,0,12,5,20,14,1.428571429,118.9236006,0.071428571,5,
/adult-learner/course-detail/NYP-AS006Z/good-dispensing-practice-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,cet-q1-2025,12,0,12,2,13,13,1,23.12212823,0,3,12,0,12,2,13,13,1,23.12212823,0,3,
/adult-learner/course-detail/NYP-AS007Z/drug-information-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,(organic),12,0,12,7,13,14,0.928571429,11.87140407,0.142857143,1,12,0,12,7,13,14,0.928571429,11.87140407,0.142857143,1,
/adult-learner/course-detail/NYP-ASSPA1/post-diploma-certificate-in-nutrition-research-and-analytical-methods-part-of-specialist-diploma-in-nutrition-science,(direct),12,1,12,5,13,12,1.083333333,192.8552891,0,2,12,1,12,5,13,12,1.083333333,192.8552891,0,2,
/adult-learner/course-detail/NYP-ASSPA1/post-diploma-certificate-in-nutrition-research-and-analytical-methods-part-of-specialist-diploma-in-nutrition-science,cet-q1-2025,12,0,12,3,13,13,1,44.35745931,0.076923077,5,12,0,12,3,13,13,1,44.35745931,0.076923077,5,
/adult-learner/course-detail/NYP-CB0408/growing-wealth,cet-q1-2025,12,0,12,3,12,13,0.923076923,30.04852592,0.076923077,0,12,0,12,3,12,13,0.923076923,30.04852592,0.076923077,0,
/adult-learner/course-detail/NYP-CB1003/engaging-fandb-customers-on-social-media,2025S1-sbm-acet,12,0,12,3,15,14,1.071428571,18.07268564,0.142857143,10,12,0,12,3,15,14,1.071428571,18.07268564,0.142857143,10,
