# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20241201-20241231
# ----------------------------------------

Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
Page path and screen class,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits
/adult-learner/course-detail/NYP-SI4025_005/level-up-customer-engagement-through-live-streaming,36,10,36,2,37,38,0.9736842105263158,10.811125263157896,0.05263157894736842,4,36,10,36,2,37,38,0.9736842105263158,10.811125263157896,0.05263157894736842,4
/adult-learner/course-detail/NYP-WSCP29_038/artisanal-tarts-sweet-and-savoury-duo,36,7,36,0,36,36,1,9.498350722222222,0.08333333333333333,4,36,7,36,0,36,36,1,9.498350722222222,0.08333333333333333,4
/adult-learner/course-detail/NYP-WSCY04_801/sctp-higher-certificate-in-food-services-pastry-and-baking-part-time,36,2,36,2,36,38,0.9473684210526315,14.631245052631579,0.07894736842105263,10,36,2,36,2,36,38,0.9473684210526315,14.631245052631579,0.07894736842105263,10
/adult-learner/course-detail/NYP-ASSPA6/post-diploma-certificate-in-applied-water-technology-part-of-specialist-diploma-in-environmental-management-and-applied-water-technology,35,16,35,14,44,46,0.9565217391304348,138.79336310869564,0.21739130434782608,25,35,16,35,14,44,46,0.9565217391304348,138.79336310869564,0.21739130434782608,25
/adult-learner/course-detail/NYP-CB1336/service-excellence,35,2,35,10,42,37,1.135135135135135,69.58227062162163,0,12,35,2,35,10,42,37,1.135135135135135,69.58227062162163,0,12
/adult-learner/course-detail/NYP-CB241010/sustainability-at-our-core-essentials-of-climate-risk,35,6,35,2,35,36,0.9722222222222222,10.362884805555556,0.05555555555555555,9,35,6,35,2,35,36,0.9722222222222222,10.362884805555556,0.05555555555555555,9
/adult-learner/course-detail/NYP-CH231002/understanding-and-applying-casework-assessment-and-intervention,35,8,35,3,37,36,1.0277777777777777,31.797950861111108,0.1111111111111111,11,35,8,35,3,37,36,1.0277777777777777,31.797950861111108,0.1111111111111111,11
/adult-learner/course-detail/NYP-WSCY02_801/sctp-certificate-in-food-services-pastry-and-baking-part-time,35,8,35,5,36,37,0.972972972972973,57.946358513513516,0.05405405405405406,10,35,8,35,5,36,37,0.972972972972973,57.946358513513516,0.05405405405405406,10
/adult-learner/course-detail/NYP-CB1033/digital-marketing-for-hospitality-management-a-practical-approach,34,6,34,1,34,34,1,46.70803585294118,0.058823529411764705,9,34,6,34,1,34,34,1,46.70803585294118,0.058823529411764705,9
/adult-learner/course-detail/NYP-CB1578/event-branding-and-social-media-marketing,34,4,34,2,35,34,1.0294117647058822,30.91948226470588,0.058823529411764705,12,34,4,34,2,35,34,1.0294117647058822,30.91948226470588,0.058823529411764705,12
/adult-learner/course-detail/NYP-EGSP18/specialist-diploma-in-biomedical-and-pharmaceutical-engineeringhttps://www.nyp.edu.sg/adult-learner/course-detail/NYP-EGSP18/specialist-diploma-in-biomedical-and-pharmaceutical-engineering,34,21,34,0,34,34,1,6.152773794117647,0.23529411764705882,9,34,21,34,0,34,34,1,6.152773794117647,0.23529411764705882,9
/adult-learner/course-detail/NYP-SI4061_001/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-classroom-facilitated-practical-training,34,12,34,1,34,34,1,5.595786794117647,0.058823529411764705,8,34,12,34,1,34,34,1,5.595786794117647,0.058823529411764705,8
/adult-learner/course-detail/NYP-WSCP28_028/delectable-mee-delights,34,9,34,2,36,35,1.0285714285714285,38.209,0.11428571428571428,10,34,9,34,2,36,35,1.0285714285714285,38.209,0.11428571428571428,10
/adult-learner/course-detail/NYP-CH0529/living-well-designing-an-elderly-and-dementia-inclusive-smart-environment,33,6,33,4,35,33,1.0606060606060606,30.454623303030303,0.030303030303030304,9,33,6,33,4,35,33,1.0606060606060606,30.454623303030303,0.030303030303030304,9
/adult-learner/course-detail/NYP-CH246002/lifelines-and-listening-tools-for-responding-to-suicide-risk,33,4,33,0,33,33,1,8.429717727272728,0.06060606060606061,3,33,4,33,0,33,33,1,8.429717727272728,0.06060606060606061,3
/adult-learner/course-detail/NYP-SI4012_027/digital-strategy-and-the-101-of-search-engine-optimisation-seo-synchronous-e-learning,33,1,33,1,33,36,0.9166666666666666,19.93987513888889,0,4,33,1,33,1,33,36,0.9166666666666666,19.93987513888889,0,4
/adult-learner/course-detail/NYP-CB1333/consumer-behaviour,32,7,32,3,32,33,0.9696969696969697,4.092599939393939,0.21212121212121213,16,32,7,32,3,32,33,0.9696969696969697,4.092599939393939,0.21212121212121213,16
/adult-learner/course-detail/NYP-CB1571/how-to-build-a-profit-driven-business,32,4,32,1,32,33,0.9696969696969697,6.490962,0.06060606060606061,8,32,4,32,1,32,33,0.9696969696969697,6.490962,0.06060606060606061,8
/adult-learner/course-detail/NYP-CL0899/tcm-life-skills-in-sub-health-management-fundamental-approaches,32,4,32,2,32,32,1,7.9116535625,0.0625,6,32,4,32,2,32,32,1,7.9116535625,0.0625,6
/adult-learner/course-detail/NYP-CL246001/create-healthy-ice-cream,32,6,32,0,32,33,0.9696969696969697,6.928778090909091,0.030303030303030304,3,32,6,32,0,32,33,0.9696969696969697,6.928778090909091,0.030303030303030304,3
/adult-learner/course-detail/NYP-SI4031_005/getting-started-on-shopee-onboarding,32,11,32,1,35,33,1.0606060606060606,16.91438293939394,0.15151515151515152,8,32,11,32,1,35,33,1.0606060606060606,16.91438293939394,0.15151515151515152,8
/adult-learner/course-detail/NYP-SI4053_001/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-classroom-facilitated-practical-training,32,6,32,2,35,34,1.0294117647058822,59.58136114705882,0.029411764705882353,9,32,6,32,2,35,34,1.0294117647058822,59.58136114705882,0.029411764705882353,9
/adult-learner/course-detail/NYP-SI7070_001/navigating-ai-and-sustainability-in-the-future-of-business,32,16,32,0,33,32,1.03125,21.5598005625,0.125,12,32,16,32,0,33,32,1.03125,21.5598005625,0.125,12
/adult-learner/course-detail/NYP-WSCP28_034/korean-staples,32,11,32,4,34,32,1.0625,33.730917375,0.1875,10,32,11,32,4,34,32,1.0625,33.730917375,0.1875,10
/adult-learner/course-detail/NYP-WSCP29_022/basic-cream-cake-decoration,32,5,32,0,32,33,0.9696969696969697,3.12939303030303,0,7,32,5,32,0,32,33,0.9696969696969697,3.12939303030303,0,7
/adult-learner/course-detail/NYP-WSCP41_004/spicy-sichuan-delights,32,11,32,0,32,32,1,14.4144641875,0.1875,10,32,11,32,0,32,32,1,14.4144641875,0.1875,10
/adult-learner/course-detail,31,6,31,0,31,31,1,3.600130387096774,0.0967741935483871,16,31,6,31,0,31,31,1,3.600130387096774,0.0967741935483871,16
/adult-learner/course-detail/NYP-CI245009/full-stack-application-development,31,6,31,6,38,39,0.9743589743589743,49.12509930769231,0.07692307692307693,4,31,6,31,6,38,39,0.9743589743589743,49.12509930769231,0.07692307692307693,4
/adult-learner/course-detail/NYP-SI4059_001/cybersecurity-workshop-critical-protection-for-your-business-practical,31,1,31,4,34,33,1.0303030303030303,25.40059590909091,0,6,31,1,31,4,34,33,1.0303030303030303,25.40059590909091,0,6
/adult-learner/course-detail/NYP-CH1348/phlebotomy-short-course,30,0,30,8,39,36,1.0833333333333333,76.85537127777778,0.05555555555555555,19,30,0,30,8,39,36,1.0833333333333333,76.85537127777778,0.05555555555555555,19
/adult-learner/course-detail/NYP-CX1287/harnessing-design-thinking-for-innovation,30,6,30,1,30,30,1,3.2124942,0.06666666666666667,5,30,6,30,1,30,30,1,3.2124942,0.06666666666666667,5
/adult-learner/course-detail/NYP-SI4060_001/accelerate-sales-and-conversions-with-ai-powered-data-analytics-classroom-facilitated-practical-training,30,7,30,2,34,32,1.0625,19.1525235625,0.09375,6,30,7,30,2,34,32,1.0625,19.1525235625,0.09375,6
/adult-learner/course-detail/NYP-WSCP29_023/chocolate-decadence,30,6,30,0,31,30,1.0333333333333334,58.61413506666667,0.03333333333333333,6,30,6,30,0,31,30,1.0333333333333334,58.61413506666667,0.03333333333333333,6
/adult-learner/course-detail/NYP-WSCP32_008/food-safety-course-level-1,30,7,30,4,31,31,1,47.511682516129035,0.06451612903225806,12,30,7,30,4,31,31,1,47.511682516129035,0.06451612903225806,12
/adult-learner/course-detail/NYP-WSCP32_009/food-safety-course-level-1,30,13,30,3,32,32,1,34.39016190625,0.0625,10,30,13,30,3,32,32,1,34.39016190625,0.0625,10
/adult-learner/course-detail/NYP-WSCP41_003/taiwanese-street-food,30,4,30,1,31,33,0.9393939393939394,8.678610363636363,0.06060606060606061,7,30,4,30,1,31,33,0.9393939393939394,8.678610363636363,0.06060606060606061,7
/adult-learner/course-detail/NYP-WSQD02_065/social-media-marketing-sf-manager,30,6,30,0,30,30,1,1.4819763,0.1,6,30,6,30,0,30,30,1,1.4819763,0.1,6
/adult-learner/course-detail/NYP-CB1216/financial-analytics-with-python,29,1,29,3,29,29,1,20.13659820689655,0.034482758620689655,8,29,1,29,3,29,29,1,20.13659820689655,0.034482758620689655,8
/adult-learner/course-detail/NYP-SI4013_011/ga4-with-google-tag-manager-gtm-classroom-facilitated-asynchronous-e-learning,29,4,29,1,29,33,0.8787878787878788,4.592810060606061,0.030303030303030304,4,29,4,29,1,29,33,0.8787878787878788,4.592810060606061,0.030303030303030304,4
/adult-learner/course-detail/NYP-SI4013_012/master-google-ads-to-turbo-charge-leads-and-sales-classroom-facilitated-asynchronous-e-learning,29,4,29,2,29,29,1,1.975967103448276,0,3,29,4,29,2,29,29,1,1.975967103448276,0,3
/adult-learner/course-detail/NYP-SI4013_013/digital-marketing-to-drive-business-growth-and-roi-classroom-facilitated-asynchronous-e-learning,29,5,29,2,30,29,1.0344827586206897,8.22290724137931,0.06896551724137931,9,29,5,29,2,30,29,1.0344827586206897,8.22290724137931,0.06896551724137931,9
/adult-learner/course-detail/NYP-SI4031_006/driving-sales-performance-on-shopee-marketing,29,7,29,0,29,30,0.9666666666666667,9.903896099999999,0.03333333333333333,5,29,7,29,0,29,30,0.9666666666666667,9.903896099999999,0.03333333333333333,5
/adult-learner/course-detail/NYP-WSCP40_011/flaky-pastry-creations,29,8,29,0,29,29,1,24.548762896551725,0.13793103448275862,6,29,8,29,0,29,29,1,24.548762896551725,0.13793103448275862,6
/adult-learner/course-detail/NYP-WSCY01_801/sctp-certificate-in-food-services-culinary-arts-part-time,29,8,29,1,29,30,0.9666666666666667,3.8801439,0.03333333333333333,4,29,8,29,1,29,30,0.9666666666666667,3.8801439,0.03333333333333333,4
/adult-learner/course-detail/NYP-AS008Z/medication-safety-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,28,6,28,0,28,29,0.9655172413793104,4.255792275862069,0.06896551724137931,5,28,6,28,0,28,29,0.9655172413793104,4.255792275862069,0.06896551724137931,5
/adult-learner/course-detail/NYP-CL0392/understanding-food-labels,28,10,28,2,29,29,1,2.852501413793103,0.20689655172413793,11,28,10,28,2,29,29,1,2.852501413793103,0.20689655172413793,11
/adult-learner/course-detail/NYP-CX1259/bim-revit-for-architecture-level-2,28,5,28,6,29,29,1,18.15648348275862,0.10344827586206896,6,28,5,28,6,29,29,1,18.15648348275862,0.10344827586206896,6
/adult-learner/course-detail/NYP-SI4025_011/generate-leads-for-free-and-maximise-your-sales-conversions-classroom-facilitated-asynchronous-e-learning,28,8,28,1,28,29,0.9655172413793104,19.25562424137931,0,7,28,8,28,1,28,29,0.9655172413793104,19.25562424137931,0,7
/adult-learner/course-detail/NYP-SI4054_002/enhanced-hvmp-heartland-visual-merchandising-programme,28,11,28,3,33,35,0.9428571428571428,43.025291599999996,0.2857142857142857,20,28,11,28,3,33,35,0.9428571428571428,43.025291599999996,0.2857142857142857,20
/adult-learner/course-detail/NYP-WSCC12_014/demonstrate-malay-dry-heat-cooking,28,8,28,0,28,28,1,2.7738631071428577,0.07142857142857142,3,28,8,28,0,28,28,1,2.7738631071428577,0.07142857142857142,3
/adult-learner/course-detail/NYP-WSCY03_801/sctp-higher-certificate-in-food-services-culinary-arts-part-time,28,6,28,2,29,29,1,14.028901344827585,0.10344827586206896,11,28,6,28,2,29,29,1,14.028901344827585,0.10344827586206896,11
/adult-learner/course-detail/NYP-WSCA05_001/food-safety-course-level-3,27,22,27,4,30,30,1,145.48939213333333,0.23333333333333334,26,27,22,27,4,30,30,1,145.48939213333333,0.23333333333333334,26
/adult-learner/course-detail/NYP-WSCP29_041/chestnut-delights,27,14,27,3,30,28,1.0714285714285714,1052.454884142857,0.21428571428571427,9,27,14,27,3,30,28,1.0714285714285714,1052.454884142857,0.21428571428571427,9
/adult-learner/course-detail/NYP-WSCP40_002/eclairs-galore,27,10,27,1,30,28,1.0714285714285714,11.583934928571429,0.14285714285714285,6,27,10,27,1,30,28,1.0714285714285714,11.583934928571429,0.14285714285714285,6
/adult-learner/course-detail/NYP-WSCP40_012/flower-bouquet-cupcakes,27,6,27,1,27,28,0.9642857142857143,14.692976142857143,0.10714285714285714,8,27,6,27,1,27,28,0.9642857142857143,14.692976142857143,0.10714285714285714,8
/content/nypcorp/sg/en/adult-learner/skillsfuture-credit,27,1,27,7,0,27,0,14.889609851851853,0,0,27,1,27,7,0,27,0,14.889609851851853,0,0
/adult-learner/course-detail/NYP-CE2011/using-python-for-data-analysis-synchronous-e-learning,26,18,26,4,33,28,1.1785714285714286,296.9057916785714,0.10714285714285714,20,26,18,26,4,33,28,1.1785714285714286,296.9057916785714,0.10714285714285714,20
/adult-learner/course-detail/NYP-CX1306/video-editing-made-easy-with-smartphone,26,3,26,1,26,26,1,9.80392123076923,0,3,26,3,26,1,26,26,1,9.80392123076923,0,3
/adult-learner/course-detail/NYP-CX1541/digital-sculpting-in-blender,26,4,26,1,26,26,1,50.18939373076924,0.11538461538461539,7,26,4,26,1,26,26,1,50.18939373076924,0.11538461538461539,7
/adult-learner/course-detail/NYP-EGSP14/specialist-diploma-in-edge-intelligence-and-embedded-systems,26,2,26,8,32,30,1.0666666666666667,78.64871573333335,0.13333333333333333,14,26,2,26,8,32,30,1.0666666666666667,78.64871573333335,0.13333333333333333,14
/adult-learner/course-detail/NYP-SI4032_801/alibaba-ceo-master-programme,26,8,26,0,27,26,1.0384615384615385,57.68382861538461,0.07692307692307693,14,26,8,26,0,27,26,1.0384615384615385,57.68382861538461,0.07692307692307693,14
/adult-learner/course-detail/NYP-SI4036_002/visual-and-creative-skills-for-digital-marketing-for-online-store-alibaba-entrepreneur-startup-program-23,26,6,26,0,26,26,1,2.703804230769231,0.07692307692307693,4,26,6,26,0,26,26,1,2.703804230769231,0.07692307692307693,4
/adult-learner/course-detail/NYP-WSCP24_005/hawker-heritage-series-oodles-of-noodles,26,1,26,4,26,28,0.9285714285714286,19.562422321428574,0.03571428571428571,4,26,1,26,4,26,28,0.9285714285714286,19.562422321428574,0.03571428571428571,4
/adult-learner/course-detail/NYP-WSCP28_026/hearty-korean-dishes,26,4,26,3,26,27,0.9629629629629629,4.532725777777777,0.1111111111111111,6,26,4,26,3,26,27,0.9629629629629629,4.532725777777777,0.1111111111111111,6
/adult-learner/course-detail/NYP-WSCP29_043/party-favourites,26,4,26,3,27,26,1.0384615384615385,21.243526384615386,0.11538461538461539,6,26,4,26,3,27,26,1.0384615384615385,21.243526384615386,0.11538461538461539,6
/adult-learner/course-detail/NYP-WSCP47_001/traditional-rice-dumplings,26,5,26,1,26,28,0.9285714285714286,2.9541426071428574,0.10714285714285714,9,26,5,26,1,26,28,0.9285714285714286,2.9541426071428574,0.10714285714285714,9
/adult-learner/course-detail/NYP-CI231003/robotic-process-automation,25,8,25,9,29,31,0.9354838709677419,120.68758551612903,0.16129032258064516,14,25,8,25,9,29,31,0.9354838709677419,120.68758551612903,0.16129032258064516,14
/adult-learner/course-detail/NYP-HSSP16/specialist-diploma-in-nursing-endoscopy,25,11,25,7,41,29,1.4137931034482758,119.52231644827586,0.13793103448275862,13,25,11,25,7,41,29,1.4137931034482758,119.52231644827586,0.13793103448275862,13
/adult-learner/course-detail/NYP-SI4024_035/mastering-the-art-of-making-a-powerful-sales-pitch-classroom-facilitated,25,8,25,1,27,28,0.9642857142857143,11.368695285714285,0.17857142857142858,10,25,8,25,1,27,28,0.9642857142857143,11.368695285714285,0.17857142857142858,10
/adult-learner/course-detail/NYP-SI4034_009/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-33-fans-economy-synchronous-e-learning,25,5,25,0,25,25,1,1.22076776,0.08,5,25,5,25,0,25,25,1,1.22076776,0.08,5
/adult-learner/course-detail/NYP-WSCP29_036/yumilicious-breads,25,5,25,4,26,26,1,12.688418307692306,0.07692307692307693,5,25,5,25,4,26,26,1,12.688418307692306,0.07692307692307693,5
/adult-learner/course-detail/NYP-WSQD02_067/paid-search-engine-marketing-sem-sf-manager,25,5,25,0,25,25,1,2.05429172,0,1,25,5,25,0,25,25,1,2.05429172,0,1
/adult-learner/course-detail/NYP-CB1570/how-to-create-a-unique-business,24,3,24,3,25,25,1,12.96494428,0,3,24,3,24,3,25,25,1,12.96494428,0,3
/adult-learner/course-detail/NYP-CX1331/storytelling-using-smartphone-photography,24,2,24,4,27,26,1.0384615384615385,29.708404538461537,0,3,24,2,24,4,27,26,1.0384615384615385,29.708404538461537,0,3
/adult-learner/course-detail/NYP-CX2005/embrace-innovation-through-design-thinking,24,2,24,2,24,24,1,3.0882367916666666,0,6,24,2,24,2,24,24,1,3.0882367916666666,0,6
/adult-learner/course-detail/NYP-CX241002/user-experience-for-everyone,24,3,24,1,25,24,1.0416666666666667,4.746343041666667,0.041666666666666664,5,24,3,24,1,25,24,1.0416666666666667,4.746343041666667,0.041666666666666664,5
/adult-learner/course-detail/NYP-JC1D04/best-in-class-workplace-learning-strategies-learning-and-adapting-from-germany,24,1,24,1,24,24,1,10.3177525,0,1,24,1,24,1,24,24,1,10.3177525,0,1
/adult-learner/course-detail/NYP-SI4034_008/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-23-live-streaming-operation-and-short-videos-synchronous-e-learning,24,8,24,0,24,24,1,2.28002425,0,2,24,8,24,0,24,24,1,2.28002425,0,2
/adult-learner/course-detail/NYP-SI4062_001/sell-and-earn-on-tiktok-classroom-facilitated-asynchronous-e-learning,24,9,24,0,24,24,1,1.9777168333333333,0.08333333333333333,7,24,9,24,0,24,24,1,1.9777168333333333,0.08333333333333333,7
/adult-learner/course-detail/NYP-WSCP40_001/macaron-boutique,24,7,24,1,24,24,1,7.081112625,0.125,9,24,7,24,1,24,24,1,7.081112625,0.125,9
/adult-learner/course-detail/NYP-WSQD02_055/paid-search-engine-marketing-sem-sf-manager-synchronous-e-learning,24,3,24,0,24,24,1,0.6179780416666667,0.08333333333333333,5,24,3,24,0,24,24,1,0.6179780416666667,0.08333333333333333,5
/adult-learner/course-detail/NYP-SI4012_032/master-linkedin-for-sales-and-marketing-synchronous-e-learning,23,8,23,0,23,22,1.0454545454545454,5.946203545454545,0,2,23,8,23,0,23,22,1.0454545454545454,5.946203545454545,0,2
/adult-learner/course-detail/NYP-SI4022_007/driving-sales-performance-on-qoo10-marketing-synchronous-e-learning,23,5,23,0,23,23,1,2.830533347826087,0.043478260869565216,2,23,5,23,0,23,23,1,2.830533347826087,0.043478260869565216,2
/adult-learner/course-detail/NYP-SI4024_030/casetrust-accreditation-scheme-for-e-commerce-businesses-classroom-facilitated-asynchronous-e-learning,23,6,23,0,23,23,1,4.88857047826087,0.13043478260869565,7,23,6,23,0,23,23,1,4.88857047826087,0.13043478260869565,7
/adult-learner/course-detail/NYP-SI4032_002/360-digital-commerce-marketing-ceo-programme-23,23,3,23,0,23,23,1,2.0584591739130436,0.043478260869565216,7,23,3,23,0,23,23,1,2.0584591739130436,0.043478260869565216,7
/adult-learner/course-detail/NYP-SI4053_002/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-synchronous-e-learning-practical-training,23,8,23,1,23,25,0.92,12.33984212,0.08,6,23,8,23,1,23,25,0.92,12.33984212,0.08,6
/adult-learner/course-detail/NYP-WSCP28_030/singapore-street-favourites,23,7,23,1,24,24,1,7.955719458333334,0.041666666666666664,6,23,7,23,1,24,24,1,7.955719458333334,0.041666666666666664,6
/adult-learner/course-detail/NYP-WSCP38_002/hawker-business-fundamentals,23,5,23,3,23,23,1,41.39376113043478,0,7,23,5,23,3,23,23,1,41.39376113043478,0,7
/adult-learner/course-detail/NYP-WSCP40_013/french-madeleines-and-financiers,23,5,23,0,23,25,0.92,17.93314312,0.08,7,23,5,23,0,23,25,0.92,17.93314312,0.08,7
/adult-learner/course-detail/NYP-CB1271/stand-out-in-the-experience-economy-creating-special-moments-for-customers,22,3,22,2,23,24,0.9583333333333334,3.1824025000000002,0.041666666666666664,4,22,3,22,2,23,24,0.9583333333333334,3.1824025000000002,0.041666666666666664,4
/adult-learner/course-detail/NYP-SI4025_013/building-an-effective-digital-personal-brand,22,5,22,2,22,22,1,8.739936545454546,0.09090909090909091,3,22,5,22,2,22,22,1,8.739936545454546,0.09090909090909091,3
/adult-learner/course-detail/NYP-SI4053_003/casetrust-accreditation-scheme-for-e-commerce-business-individual-training-1-classroom-facilitated-practical-training,22,14,22,0,22,22,1,0.5266618181818182,0.09090909090909091,5,22,14,22,0,22,22,1,0.5266618181818182,0.09090909090909091,5
/adult-learner/course-detail/NYP-WSCP29_019/italian-dolci,22,5,22,1,24,22,1.0909090909090908,288.05744827272724,0.045454545454545456,4,22,5,22,1,24,22,1.0909090909090908,288.05744827272724,0.045454545454545456,4
/adult-learner/course-detail/NYP-WSCP40_004/doughnut-frenzy,22,9,22,1,24,22,1.0909090909090908,46.98263722727274,0.18181818181818182,7,22,9,22,1,24,22,1.0909090909090908,46.98263722727274,0.18181818181818182,7
/adult-learner/course-detail/NYP-WSCP40_009/introduction-to-jelly-art,22,6,22,2,25,23,1.0869565217391304,30.99625904347826,0.13043478260869565,6,22,6,22,2,25,23,1.0869565217391304,30.99625904347826,0.13043478260869565,6
/content/nypcorp/sg/en/adult-learner/skillsfuture-level-up,22,0,22,8,0,23,0,31.60320195652174,0,0,22,0,22,8,0,23,0,31.60320195652174,0,0
/adult-learner/course-detail/NYP-CB1250/design-thinking-for-an-innovative-workplace,21,3,21,3,21,21,1,10.013379761904762,0.047619047619047616,6,21,3,21,3,21,21,1,10.013379761904762,0.047619047619047616,6
/adult-learner/course-detail/NYP-CB1295/starting-your-coffee-business,21,3,21,5,22,22,1,13.700796454545456,0.13636363636363635,7,21,3,21,5,22,22,1,13.700796454545456,0.13636363636363635,7
/adult-learner/course-detail/NYP-CB1525/how-marketers-can-win-with-gen-z,21,5,21,1,21,21,1,4.152706571428571,0.14285714285714285,9,21,5,21,1,21,21,1,4.152706571428571,0.14285714285714285,9
/adult-learner/course-detail/NYP-CB231004/digital-marketing-for-hospitality-management-a-practical-approach-synchronous-elearning,21,2,21,1,22,21,1.0476190476190477,11.228338714285716,0,3,21,2,21,1,22,21,1.0476190476190477,11.228338714285716,0,3
/adult-learner/course-detail/NYP-CE2007/introduction-to-design-thinking,21,3,21,10,25,25,1,72.86965303999999,0.08,7,21,3,21,10,25,25,1,72.86965303999999,0.08,7
/adult-learner/course-detail/NYP-CE2008/simple-ways-for-beginners-to-learn-coding,21,4,21,5,23,21,1.0952380952380953,62.13848428571429,0,7,21,4,21,5,23,21,1.0952380952380953,62.13848428571429,0,7
/adult-learner/course-detail/NYP-CI234001/digital-transformation-skillsfuture-for-digital-workplace-20,21,8,21,9,28,28,1,181.2019660357143,0.17857142857142858,19,21,8,21,9,28,28,1,181.2019660357143,0.17857142857142858,19
/adult-learner/course-detail/NYP-CL241001/reducing-ghg-emissions-through-energy-management-and-audit,21,5,20,4,21,22,0.9545454545454546,22.349135863636363,0.09090909090909091,6,21,5,20,4,21,22,0.9545454545454546,22.349135863636363,0.09090909090909091,6
/adult-learner/course-detail/NYP-SI4034_002/manage-digital-marketing-and-store-performance-alibaba-managerial-elite-program-23,21,5,21,1,20,21,0.9523809523809523,1.3849340952380953,0.09523809523809523,2,21,5,21,1,20,21,0.9523809523809523,1.3849340952380953,0.09523809523809523,2
/adult-learner/course-detail/NYP-WSCC10_012/fabrication-of-meat-and-poultry,21,4,21,0,21,22,0.9545454545454546,2.2026022272727275,0.09090909090909091,5,21,4,21,0,21,22,0.9545454545454546,2.2026022272727275,0.09090909090909091,5
/adult-learner/course-detail/NYP-WSCC10_019/food-safety-course-level-1,21,5,21,1,22,22,1,10.766479636363636,0.045454545454545456,4,21,5,21,1,22,22,1,10.766479636363636,0.045454545454545456,4
/adult-learner/course-detail/NYP-WSCC12_011/fabrication-of-fish-and-seafood,21,7,21,1,22,22,1,88.37545436363638,0.13636363636363635,6,21,7,21,1,22,22,1,88.37545436363638,0.13636363636363635,6
/adult-learner/course-detail/NYP-WSCP32_007/food-safety-course-level-1-chinese,21,3,21,2,22,22,1,75.50246018181818,0,4,21,3,21,2,22,22,1,75.50246018181818,0,4
/adult-learner/course-detail/NYP-WSQD02_056/social-media-marketing-sf-manager-synchronous-e-learning,21,1,21,0,21,22,0.9545454545454546,5.0514779999999995,0,4,21,1,21,0,21,22,0.9545454545454546,5.0514779999999995,0,4
/adult-learner/course-detail/NYP-EG904W/apply-advanced-design-for-additive-manufacturing-pe-sf,20,3,20,2,22,21,1.0476190476190477,21.753092095238095,0,3,20,3,20,2,22,21,1.0476190476190477,21.753092095238095,0,3
/adult-learner/course-detail/NYP-SI4034_007/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-13-content-marketing-synchronous-e-learning,20,7,20,0,20,19,1.0526315789473684,1.4748994210526316,0.05263157894736842,1,20,7,20,0,20,19,1.0526315789473684,1.4748994210526316,0.05263157894736842,1
/adult-learner/course-detail/NYP-WSCP29_016/exquisite-floral-pastries-rose-lychee-velvet-cake-and-lavender-citrus-cupcake,20,7,20,0,21,21,1,17.62352114285714,0.09523809523809523,4,20,7,20,0,21,21,1,17.62352114285714,0.09523809523809523,4
/adult-learner/course-detail/NYP-CB231015/1-day-search-engine-optimisation-fundamentals,19,7,19,3,20,20,1,9.9716513,0.25,6,19,7,19,3,20,20,1,9.9716513,0.25,6
/adult-learner/course-detail/NYP-CB234003/digitalisation-for-transportation-skillsfuture-for-digital-workplace-20-online,19,6,19,1,19,19,1,58.0392267368421,0.05263157894736842,4,19,6,19,1,19,19,1,58.0392267368421,0.05263157894736842,4
/adult-learner/course-detail/NYP-CL230002/introduction-to-peranakan-cuisine,19,3,19,6,22,21,1.0476190476190477,56.90366933333334,0.047619047619047616,7,19,3,19,6,22,21,1.0476190476190477,56.90366933333334,0.047619047619047616,7
/adult-learner/course-detail/NYP-CX235005/ai-powered-content-creation,19,1,19,1,19,19,1,23.004495000000002,0,3,19,1,19,1,19,19,1,23.004495000000002,0,3
/adult-learner/course-detail/NYP-CB231010/1-day-hands-on-pay-per-click-search-advertising,18,4,18,1,18,19,0.9473684210526315,7.642284789473685,0.10526315789473684,8,18,4,18,1,18,19,0.9473684210526315,7.642284789473685,0.10526315789473684,8
/adult-learner/course-detail/NYP-CH0490/diabetes-care-lifestyle-management,18,1,18,3,18,18,1,17.581267833333335,0.05555555555555555,2,18,1,18,3,18,18,1,17.581267833333335,0.05555555555555555,2
/adult-learner/course-detail/NYP-HSSP09/specialist-diploma-in-nursing-diabetes-management-and-education,18,0,18,7,26,20,1.3,220.8993439,0,8,18,0,18,7,26,20,1.3,220.8993439,0,8
/adult-learner/course-detail/NYP-SI4022_005/drive-sales-performance-on-lazada-marketing-synchronous-e-learning,18,5,18,0,18,18,1,1.3719685,0.16666666666666666,5,18,5,18,0,18,18,1,1.3719685,0.16666666666666666,5
